latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,number_of_reviews,price,is_entire,is_private,is_shared,dist_copacabana,dist_ipanema,dist_leblon,dist_cristo_redentor,dist_pao_de_acucar,dist_sdumont_airport,dist_min_praias_sul,dist_min_turistico,dist_media_praias_sul,has_wifi,has_ac,has_pool,has_beachfront,has_kitchen,has_parking,has_washer,amenities_count,amen_lux_abs,amen_lux_rel,geo_cluster,geo_cluster_mean_price,geo_cluster_0,geo_cluster_1,geo_cluster_2,geo_cluster_3,geo_cluster_4,geo_cluster_5,geo_cluster_6,geo_cluster_7,geo_cluster_8,geo_cluster_9,accommodates_per_bedroom,accommodates_per_bathroom,beds_per_bedroom,stay_span,has_reviews
-22.98735,-43.193214,4,1.0,1.0,2.0,2,365,45,369.0,1.0,0.0,0.0,2.1300604,1.2570249,3.0550654,4.3209205,5.734887,9.095283,1.2570249,4.3209205,2.1473837,1.0,0.0,0.0,1.0,1.0,0.0,1.0,45.0,-76.84143,0.889349,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,363.0,1.0
-22.921537,-43.18932,2,1.0,1.0,1.0,1,30,9,86.0,0.0,1.0,0.0,5.5591846,7.080835,7.914394,4.0129476,4.4963837,2.957079,5.5591846,4.0129476,6.851471,1.0,0.0,0.0,0.0,1.0,1.0,1.0,22.0,-15.760271,0.97730535,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,29.0,1.0
-22.969765,-43.191116,2,1.0,1.0,1.0,1,30,2,250.0,0.0,1.0,0.0,0.9249185,2.0806494,3.708633,2.8078585,4.2667933,7.197491,0.9249185,2.8078585,2.238067,1.0,0.0,0.0,0.0,1.0,0.0,1.0,33.0,-91.810715,0.8677934,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,29.0,1.0
-22.970715,-43.19029,2,1.0,1.0,2.0,1,15,1,169.0,0.0,1.0,0.0,0.82912505,2.0639527,3.7355006,2.9427,4.2572823,7.2616167,0.82912505,2.9427,2.209526,1.0,1.0,0.0,0.0,1.0,0.0,1.0,40.0,-76.31479,0.8901074,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,14.0,1.0
-22.965178,-43.17538,2,1.0,1.0,1.0,2,10,15,450.0,1.0,0.0,0.0,0.95973843,3.6423895,5.3778977,3.88692,2.6865425,6.2193727,0.95973843,2.6865425,3.3266754,1.0,0.0,0.0,1.0,1.0,0.0,0.0,24.0,-60.257545,0.91322964,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,8.0,1.0
-22.92347,-43.23751,2,1.0,1.0,2.0,1,365,7,334.0,0.0,1.0,0.0,7.754031,7.4780846,7.0664825,4.2004547,8.746651,7.758286,7.0664825,4.2004547,7.4328666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,51.773155,1.0745529,4.0,401.52313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,364.0,1.0
-23.00604,-43.456825,7,3.0,3.0,5.0,3,365,36,261.0,1.0,0.0,0.0,28.379002,25.917566,24.041729,25.925348,31.4061,31.898685,24.041729,25.925348,26.112768,1.0,1.0,1.0,0.0,1.0,1.0,1.0,22.0,100.639565,1.1449201,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333,2.3333333,1.6666666,362.0,1.0
-22.93526,-43.364082,6,2.0,2.0,2.0,2,365,3,233.0,1.0,0.0,0.0,19.044807,17.17136,15.491482,15.835107,21.306572,20.768269,15.491482,15.835107,17.235884,1.0,1.0,1.0,0.0,1.0,1.0,0.0,17.0,253.33444,1.3647994,8.0,525.6526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,1.0,363.0,1.0
-22.92084,-43.18499,3,1.0,1.0,1.0,2,365,5,315.0,1.0,0.0,0.0,5.5959544,7.267399,8.185407,4.3303976,4.2312255,2.5246809,5.5959544,4.2312255,7.016253,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,-67.16839,0.9032781,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,363.0,1.0
-22.984125,-43.190884,3,1.0,1.0,2.0,2,90,29,571.0,1.0,0.0,0.0,1.6993757,1.4257227,3.2916865,4.1076264,5.307772,8.677443,1.4257227,4.1076264,2.1389284,1.0,0.0,0.0,1.0,1.0,0.0,1.0,44.0,-84.63175,0.87813103,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,88.0,1.0
-22.96489,-43.18159,6,2.0,2.0,3.0,4,60,15,234.0,1.0,0.0,0.0,0.6933389,3.158206,4.824408,3.2936306,3.1561797,6.3479667,0.6933389,3.1561797,2.8919842,1.0,0.0,0.0,0.0,1.0,0.0,0.0,45.0,-96.21539,0.8614507,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.5,56.0,1.0
-23.009176,-43.34392,6,2.0,2.0,5.0,2,30,3,844.0,1.0,0.0,0.0,17.087269,14.521572,12.651936,15.070404,20.342136,21.526554,12.651936,15.070404,14.7535925,1.0,1.0,1.0,1.0,1.0,1.0,0.0,37.0,10.016159,1.0144231,2.0,1144.7134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.5,28.0,1.0
-22.981949,-43.190998,4,1.5,2.0,3.0,2,365,1,443.0,1.0,0.0,0.0,1.5056329,1.424572,3.3008373,3.8923247,5.137398,8.453291,1.424572,3.8923247,2.077014,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,-27.704205,0.9601062,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.6666667,1.5,363.0,1.0
-22.978355,-43.22925,2,1.0,1.0,1.0,1,40,18,127.0,0.0,1.0,0.0,4.8838625,2.570024,1.028755,3.5126755,8.159276,10.147898,1.028755,3.5126755,2.827547,1.0,1.0,1.0,0.0,0.0,1.0,1.0,11.0,113.50682,1.1634488,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,39.0,1.0
-22.968838,-43.388023,3,1.0,1.0,3.0,1,90,41,113.0,1.0,0.0,0.0,21.073225,18.8288,16.996298,18.273027,23.813517,23.931377,16.996298,18.273027,18.966108,1.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,-5.299454,0.9923688,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,89.0,1.0
-23.019985,-43.45466,4,2.0,3.0,2.0,2,35,19,280.0,1.0,0.0,0.0,28.413383,25.892136,24.017357,26.115042,31.542633,32.24164,24.017357,26.115042,26.107626,1.0,0.0,1.0,0.0,1.0,1.0,1.0,28.0,-68.07725,0.9019694,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,2.0,0.6666667,33.0,1.0
-22.97265,-43.19195,4,1.0,1.0,2.0,2,90,18,228.0,1.0,0.0,0.0,1.0129442,1.7924848,3.4895854,2.9884212,4.521582,7.5259533,1.0129442,2.9884212,2.0983381,1.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,-43.04462,0.9380161,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,88.0,1.0
-22.97502,-43.19372,2,1.0,1.0,2.0,1,365,0,99.0,0.0,1.0,0.0,1.2573421,1.4821572,3.2200084,3.0920281,4.825295,7.839724,1.2573421,3.0920281,1.9865026,1.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,0.8373001,1.0012057,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,364.0,0.0
-23.007338,-43.483284,4,2.0,3.0,3.0,1,365,0,384.0,1.0,0.0,0.0,31.082527,28.627447,26.751797,28.597616,34.089664,34.50933,26.751797,28.597616,28.820593,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,148.26535,1.2135009,3.0,632.1213,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333334,2.0,1.0,364.0,0.0
-22.973372,-43.19033,6,3.0,3.0,4.0,2,90,28,1043.0,1.0,0.0,0.0,0.86997086,1.8674865,3.610155,3.156497,4.43938,7.536851,0.86997086,3.156497,2.1158707,1.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,-21.441797,0.969124,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.3333334,88.0,1.0
-22.95677,-43.189384,4,2.0,1.0,1.0,2,90,1,320.0,0.0,1.0,0.0,1.7549844,3.3750439,4.7032094,2.2287967,3.4933746,5.8164477,1.7549844,2.2287967,3.277746,1.0,1.0,0.0,0.0,1.0,0.0,1.0,26.0,-99.5671,0.85662425,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,88.0,1.0
-22.966953,-43.182137,7,1.0,3.0,3.0,2,365,38,309.0,1.0,0.0,0.0,0.46118358,2.9679902,4.6688757,3.3517458,3.338641,6.583653,0.46118358,3.338641,2.6993496,1.0,0.0,0.0,0.0,1.0,1.0,1.0,38.0,-91.3995,0.86838555,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.3333333,7.0,1.0,363.0,1.0
-22.961954,-43.1694,6,1.5,3.0,5.0,3,90,42,377.0,1.0,0.0,0.0,1.6588966,4.350682,6.0848556,4.354281,2.0039318,5.768754,1.6588966,2.0039318,4.031478,1.0,1.0,0.0,0.0,1.0,1.0,1.0,15.0,2.4820974,1.0035743,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4.0,1.6666666,87.0,1.0
-22.983818,-43.22135,2,2.0,1.0,1.0,2,89,31,537.0,1.0,0.0,0.0,4.250296,1.694577,0.26016238,3.7190433,7.7198215,10.1106825,0.26016238,3.7190433,2.068345,1.0,1.0,0.0,1.0,1.0,0.0,1.0,33.0,3.2240813,1.0046426,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,87.0,1.0
-22.971188,-43.397114,6,1.0,2.0,2.0,1,90,21,329.0,1.0,0.0,0.0,22.00221,19.735891,17.896158,19.22628,24.765339,24.898043,17.896158,19.22628,19.878088,1.0,0.0,1.0,0.0,1.0,1.0,1.0,34.0,-43.53417,0.9373112,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,89.0,1.0
-22.9814,-43.19271,2,1.0,1.0,1.0,5,365,1,233.0,1.0,0.0,0.0,1.5714287,1.2615827,3.135699,3.7519822,5.216174,8.457025,1.2615827,3.7519822,1.9895701,1.0,1.0,0.0,1.0,1.0,0.0,1.0,38.0,-54.2614,0.92186403,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,360.0,1.0
-23.004984,-43.331135,2,1.0,1.0,1.0,2,30,11,378.0,1.0,0.0,0.0,15.704158,13.148242,11.276331,13.687594,18.95261,20.164515,11.276331,13.687594,13.376244,1.0,0.0,0.0,0.0,1.0,1.0,1.0,35.0,-76.02711,0.89052165,2.0,1144.7134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,1.0
-22.977852,-43.190956,4,2.0,2.0,2.0,4,60,1,540.0,1.0,0.0,0.0,1.169188,1.5547851,3.3917005,3.5116966,4.813429,8.024377,1.169188,3.5116966,2.038558,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.0,16.715435,1.02407,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,56.0,1.0
-22.980568,-43.19113,2,1.0,1.0,1.0,1,90,22,274.0,0.0,1.0,0.0,1.3945079,1.4392127,3.3099012,3.754211,5.0365534,8.313634,1.3945079,3.754211,2.047874,1.0,0.0,0.0,1.0,1.0,0.0,0.0,45.0,-87.51091,0.87398505,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,89.0,1.0
-22.96399,-43.20251,5,3.0,3.0,4.0,3,365,21,795.0,1.0,0.0,0.0,2.2245657,2.1930993,3.189701,1.5736945,5.019733,7.1969314,2.1930993,1.5736945,2.5357888,1.0,0.0,0.0,0.0,1.0,0.0,1.0,49.0,-35.54152,0.94882053,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666,1.6666666,1.3333334,362.0,1.0
-22.90689,-43.18234,4,1.0,2.0,2.0,3,365,0,690.0,1.0,0.0,0.0,7.1398406,8.83437,9.691972,5.776276,5.3204794,2.0089273,7.1398406,5.3204794,8.555394,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,41.216034,1.0593507,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,362.0,0.0
-22.910673,-43.187042,4,1.0,1.0,2.0,2,365,6,250.0,1.0,0.0,0.0,6.7374725,8.310488,9.108804,5.1755214,5.2327805,2.4524674,6.7374725,5.1755214,8.052255,1.0,0.0,0.0,0.0,1.0,0.0,1.0,7.0,-7.6029377,0.9890518,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,363.0,1.0
-22.971106,-43.381844,5,3.0,2.0,2.0,3,365,2,650.0,1.0,0.0,0.0,20.43907,18.177675,16.340878,17.67254,23.20983,23.394485,16.340878,17.67254,18.319208,1.0,1.0,1.0,0.0,1.0,1.0,1.0,57.0,19.17577,1.0276129,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6666666,1.0,362.0,1.0
-22.936314,-43.177883,3,1.5,1.0,2.0,2,28,4,269.0,1.0,0.0,0.0,3.8933282,5.936568,7.167571,3.7628899,2.5691493,3.2548954,3.8933282,2.5691493,5.6658225,1.0,1.0,0.0,0.0,1.0,0.0,1.0,32.0,-94.55803,0.86383724,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,26.0,1.0
-22.966091,-43.397236,2,1.0,1.0,1.0,5,365,0,219.0,1.0,0.0,0.0,22.022205,19.79644,17.968548,19.184206,24.726763,24.762817,17.968548,19.184206,19.929064,1.0,1.0,1.0,0.0,0.0,1.0,0.0,12.0,94.85559,1.1365912,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,360.0,0.0
-23.012325,-43.385296,4,2.5,2.0,3.0,2,28,25,630.0,1.0,0.0,0.0,21.288677,18.749132,16.875746,19.113602,24.476795,25.416317,16.875746,19.113602,18.971186,1.0,0.0,1.0,1.0,1.0,1.0,0.0,51.0,-48.497013,0.93016475,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.6,1.5,26.0,1.0
-22.962578,-43.174355,3,1.0,1.0,2.0,3,60,0,173.0,1.0,0.0,0.0,1.2421931,3.8960173,5.599511,3.8867252,2.4140203,5.9153566,1.2421931,2.4140203,3.5792406,0.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,-114.93914,0.83448863,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,57.0,0.0
-22.928722,-43.1789,2,1.0,0.0,1.0,4,365,2,180.0,1.0,0.0,0.0,4.724362,6.653505,7.7709866,4.1368146,3.170111,2.6017375,4.724362,3.170111,6.3829513,1.0,1.0,0.0,0.0,1.0,0.0,0.0,22.0,-82.462746,0.8812544,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,361.0,1.0
-22.96923,-43.432453,2,3.0,1.0,2.0,1,365,0,480.0,0.0,1.0,0.0,25.62147,23.360508,21.519564,22.806507,28.348902,28.347376,21.519564,22.806507,23.500513,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.0,284.2072,1.4092559,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666667,2.0,364.0,0.0
-22.969131,-43.187828,2,1.0,1.0,1.0,4,365,34,135.0,1.0,0.0,0.0,0.616494,2.367838,4.0394297,3.009809,3.950133,7.0044236,0.616494,3.009809,2.341254,1.0,1.0,0.0,1.0,1.0,0.0,0.0,22.0,-108.849236,0.843258,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,361.0,1.0
-22.97322,-43.41108,2,1.0,1.0,1.0,1,365,11,200.0,0.0,1.0,0.0,23.433132,21.148779,19.303099,20.67253,26.210915,26.336288,19.303099,20.67253,21.295004,1.0,0.0,0.0,1.0,0.0,1.0,0.0,11.0,-23.534338,0.96611077,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,364.0,1.0
-22.930588,-43.17571,4,2.0,2.0,2.0,2,365,44,236.0,1.0,0.0,0.0,4.5536103,6.6046047,7.80164,4.2789326,2.7914045,2.5895963,4.5536103,2.7914045,6.3199515,1.0,0.0,0.0,0.0,1.0,0.0,1.0,29.0,-75.06868,0.8919018,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,363.0,1.0
-22.948496,-43.1826,3,1.0,1.0,2.0,2,45,36,199.0,1.0,0.0,0.0,2.513809,4.517011,5.8422327,2.8819222,2.6723342,4.683089,2.513809,2.6723342,4.2910175,1.0,0.0,0.0,0.0,1.0,0.0,0.0,34.0,-100.21399,0.85569274,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,2.0,43.0,1.0
-22.97664,-43.19121,4,1.0,1.0,2.0,3,365,15,300.0,1.0,0.0,0.0,1.109191,1.5919887,3.4034283,3.3864818,4.7423205,7.90801,1.109191,3.3864818,2.0348692,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,-124.06828,0.82134277,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,362.0,1.0
-22.985413,-43.19235,4,1.0,1.0,2.0,1,90,23,175.0,1.0,0.0,0.0,1.9006298,1.2903413,3.1376348,4.164029,5.514464,8.86242,1.2903413,4.164029,2.1095352,1.0,1.0,0.0,0.0,1.0,0.0,1.0,23.0,-17.493927,0.9748089,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,2.0,89.0,1.0
-22.982985,-43.20795,3,1.0,1.0,1.0,4,8,8,219.0,1.0,0.0,0.0,2.948763,0.32963517,1.5678614,3.4662483,6.5219007,9.286085,0.32963517,3.4662483,1.6154199,1.0,1.0,0.0,0.0,1.0,0.0,1.0,24.0,-24.5207,0.9646904,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,4.0,1.0
-22.916,-43.18805,2,1.0,1.0,1.0,3,30,8,150.0,1.0,0.0,0.0,6.156055,7.7099595,8.526504,4.6065893,4.8392663,2.6301818,6.156055,4.6065893,7.4641724,1.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,-106.24547,0.84700745,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,27.0,1.0
-22.93675,-43.243687,1,1.0,1.0,1.0,3,30,19,114.0,0.0,1.0,0.0,7.3635726,6.556609,5.8301096,3.7927477,9.021193,8.757715,5.8301096,3.7927477,6.58343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,-38.835564,0.94407713,4.0,401.52313,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,27.0,1.0
-22.97865,-43.19154,5,2.0,2.0,3.0,3,240,1,458.0,1.0,0.0,0.0,1.2724279,1.4647712,3.3119535,3.5518353,4.9177537,8.128626,1.2724279,3.5518353,2.0163841,1.0,1.0,0.0,0.0,1.0,0.0,1.0,31.0,-81.55574,0.88256043,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.5,1.5,237.0,1.0
-22.933163,-43.17899,4,1.0,1.0,2.0,2,5,26,160.0,1.0,0.0,0.0,4.231335,6.199949,7.369186,3.8410301,2.8589969,3.008927,4.231335,2.8589969,5.9334903,1.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,-79.93455,0.88489497,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,3.0,1.0
-22.984087,-43.212563,3,2.0,1.0,2.0,2,89,33,572.0,1.0,0.0,0.0,3.4273124,0.7963858,1.0816982,3.585327,6.977884,9.632616,0.7963858,3.585327,1.7684654,1.0,1.0,0.0,0.0,1.0,1.0,1.0,26.0,-23.014484,0.96685934,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.5,2.0,87.0,1.0
-22.966755,-43.190628,2,1.0,1.0,1.0,5,365,5,78.0,0.0,1.0,0.0,0.9888009,2.3693411,3.9210567,2.6208036,4.0465693,6.8711834,0.9888009,2.6208036,2.4263995,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,-37.189747,0.9464471,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,360.0,1.0
-22.93363,-43.175182,4,1.0,1.0,2.0,2,365,6,470.0,1.0,0.0,0.0,4.2280154,6.3300834,7.573937,4.1480517,2.5213525,2.8641155,4.2280154,2.5213525,6.044012,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,85.97286,1.1238002,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,363.0,1.0
-22.975277,-43.414444,2,1.0,1.0,2.0,2,365,1,217.0,1.0,0.0,0.0,23.780787,21.481516,19.63186,21.041668,26.578077,26.729277,19.63186,21.041668,21.631388,1.0,1.0,1.0,0.0,0.0,1.0,1.0,18.0,158.97212,1.2289184,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,363.0,1.0
-22.941635,-43.17636,2,1.0,1.0,1.0,5,365,2,890.0,1.0,0.0,0.0,3.3304317,5.5001993,6.833764,3.6773481,2.16832,3.7292671,3.3304317,2.16832,5.221465,1.0,1.0,0.0,1.0,1.0,0.0,1.0,29.0,-28.318031,0.95922226,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,360.0,1.0
-23.008907,-43.43149,6,1.0,2.0,3.0,2,365,59,310.0,1.0,0.0,0.0,25.862366,23.373928,21.497627,23.494432,28.944326,29.582327,21.497627,23.494432,23.577972,1.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,11.158883,1.0160687,0.0,784.8122,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,1.5,363.0,1.0
-22.9861,-43.19761,5,2.0,2.0,3.0,2,90,34,857.0,1.0,0.0,0.0,2.2957847,0.7867656,2.5996723,4.0253334,5.9403467,9.129084,0.7867656,4.0253334,1.8940741,1.0,1.0,0.0,1.0,1.0,0.0,1.0,26.0,-4.0477023,0.9941713,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.5,1.5,88.0,1.0
-22.966908,-43.180256,8,2.0,2.0,6.0,2,90,3,449.0,1.0,0.0,0.0,0.5068415,3.1237767,4.8442736,3.517457,3.1862192,6.5243564,0.5068415,3.1862192,2.8249638,1.0,0.0,0.0,1.0,1.0,0.0,0.0,37.0,-107.99554,0.84448737,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,3.0,88.0,1.0
-22.943235,-43.1877,2,1.0,1.0,1.0,2,30,25,152.0,1.0,0.0,0.0,3.149123,4.817688,5.937387,2.525614,3.2459419,4.4359627,3.149123,2.525614,4.6347327,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,-50.23092,0.9276679,1.0,478.42426,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,28.0,1.0
-22.98176,-43.22426,3,1.0,1.0,2.0,2,60,15,400.0,1.0,0.0,0.0,4.465997,2.002572,0.44604477,3.6067796,7.866869,10.1085005,0.44604477,3.6067796,2.3048713,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.0,-84.434395,0.8784152,5.0,1168.1151,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,58.0,1.0
-22.982294,-43.192394,5,1.5,3.0,3.0,2,365,15,384.0,1.0,0.0,0.0,1.6244031,1.278135,3.1544333,3.8545964,5.264025,8.538528,1.278135,3.8545964,2.0189905,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,-50.711884,0.9269753,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6666666,3.3333333,1.0,363.0,1.0
-22.975508,-43.18845,2,1.0,0.0,2.0,3,180,22,153.0,1.0,0.0,0.0,0.80586594,1.9004275,3.7107666,3.462284,4.44805,7.6908402,0.80586594,3.462284,2.13902,1.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0,38.73208,1.0557739,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,177.0,1.0
-22.962166,-43.17458,6,2.0,1.0,2.0,3,90,5,256.0,1.0,0.0,0.0,1.263153,3.9053738,5.600139,3.8507617,2.4020858,5.874865,1.263153,2.4020858,3.589555,1.0,0.0,0.0,0.0,1.0,0.0,1.0,32.0,-83.08005,0.88036543,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,2.0,87.0,1.0
-22.962261,-43.17452,6,2.0,1.0,1.0,3,90,0,256.0,1.0,0.0,0.0,1.2587258,3.903861,5.6007304,3.8598373,2.404064,5.883986,1.2587258,2.404064,3.5877724,1.0,0.0,0.0,0.0,1.0,0.0,1.0,27.0,-31.83303,0.9541607,6.0,681.2583,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,3.0,1.0,87.0,0.0
